prob,size,demand,avg bags,winlen,dist,time,costDel,getRoutes,getCost,dels/route,loadFactor
P-n21-k2.vrp,21,298,14,1,905.8598237,1243,3.391226844,4,1010.585599,5,46.5625
P-n21-k2.vrp,21,298,14,1,785.7372807,1586,3.574265979,4,1065.131262,5,46.5625
P-n21-k2.vrp,21,298,14,1,796.9272951,1477,4.055840582,5,1208.640494,4,37.25
P-n21-k2.vrp,21,298,14,1,717.769184,1593,4.652949646,6,1386.578995,3,31.04166667
P-n21-k2.vrp,21,298,14,1,757.9185336,1475,5.139853921,7,1531.676468,3,26.60714286
P-n21-k2.vrp,21,298,14,1,726.3151511,1552,4.078452593,5,1215.378873,4,37.25
P-n21-k2.vrp,21,298,14,1,698.5338379,1736,4.191035097,5,1248.928459,4,37.25
P-n21-k2.vrp,21,298,14,1,690.5000996,1688,4.706001717,6,1402.388512,3,31.04166667
P-n21-k2.vrp,21,298,14,1,766.4645007,1434,4.565356868,6,1360.476347,3,31.04166667
P-n21-k2.vrp,21,298,14,1,820.299302,1555,3.567030263,4,1062.975018,5,46.5625
P-n21-k2.vrp,21,298,14,14,493.7171168,505,1.633439271,2,486.7649027,10,93.125
P-n22-k2.vrp,22,308,14,1,838.3864752,1621,2.968477979,3,914.2912176,7,64.16666667
P-n22-k2.vrp,22,308,14,1,987.2893471,1116,4.826989784,7,1486.712854,3,27.5
P-n22-k2.vrp,22,308,14,1,823.2585381,1174,3.737406652,5,1151.121249,4,38.5
P-n22-k2.vrp,22,308,14,1,712.3055032,1675,4.020583584,5,1238.339744,4,38.5
P-n22-k2.vrp,22,308,14,1,819.081456,1457,3.387118605,4,1043.23253,5,48.125
P-n22-k2.vrp,22,308,14,1,728.5407258,1524,3.39623138,4,1046.039265,5,48.125
P-n22-k2.vrp,22,308,14,1,809.8992112,1393,4.407007168,6,1357.358208,3,32.08333333
P-n22-k2.vrp,22,308,14,1,763.747129,1465,3.903761085,5,1202.358414,4,38.5
P-n22-k2.vrp,22,308,14,1,902.1984801,1266,3.294666306,4,1014.757222,5,48.125
P-n22-k2.vrp,22,308,14,1,870.7725071,1280,3.291819426,4,1013.880383,5,48.125
P-n22-k2.vrp,22,308,14,1,917.3705329,1130,4.809520625,7,1481.332352,3,27.5
P-n22-k2.vrp,22,308,14,1,894.0597049,1154,4.28378242,6,1319.404985,3,32.08333333
P-n22-k2.vrp,22,308,14,1,816.6250902,1333,3.838133557,5,1182.145136,4,38.5
P-n22-k2.vrp,22,308,14,1,838.2595229,1294,3.288559624,4,1012.876364,5,48.125
P-n22-k2.vrp,22,308,14,14,526.9665929,539,1.615113933,2,497.4550914,11,96.25
P-n22-k2.vrp,22,308,14,14,542.1564447,533,1.616988,2,498.032304,11,96.25
P-n22-k8.vrp,22,22500,1022,1,1215.224116,1407,0.106292499,12,2391.581222,1,62.5
P-n22-k8.vrp,22,22500,1022,1,1015.186586,3470,0.109012304,10,2452.776831,2,75
P-n22-k8.vrp,22,22500,1022,1,1088.276208,2259,0.105916814,11,2383.128316,2,68.18181818
P-n22-k8.vrp,22,22500,1022,1,1055.51553,2441,0.092786459,9,2087.695317,2,83.33333333
P-n22-k8.vrp,22,22500,1022,1,1089.487856,2210,0.09819867,10,2209.470079,2,75
P-n22-k8.vrp,22,22500,1022,1,1077.960628,2313,0.106343173,11,2392.721393,2,68.18181818
P-n22-k8.vrp,22,22500,1022,1,1059.613291,2375,0.099509989,10,2238.974755,2,75
P-n22-k8.vrp,22,22500,1022,1,1073.788442,2324,0.099130367,10,2230.433248,2,75
P-n22-k8.vrp,22,22500,1022,1,1080.006261,2336,0.091980477,9,2069.560733,2,83.33333333
P-n22-k8.vrp,22,22500,1022,1,1290.045507,1496,0.092894903,10,2090.135324,2,75
P-n22-k8.vrp,22,22500,1022,1,1197.873386,1589,0.093242275,10,2097.951186,2,75
P-n22-k8.vrp,22,22500,1022,1,1221.257933,1443,0.099354986,11,2235.487178,2,68.18181818
P-n22-k8.vrp,22,22500,1022,1,1102.340339,2179,0.112567725,12,2532.77382,1,62.5
P-n22-k8.vrp,22,22500,1022,1,1258.325134,1536,0.093085513,10,2094.424041,2,75
P-n22-k8.vrp,22,22500,1022,1,1178.391079,1513,0.0997543,11,2244.471756,2,68.18181818
P-n22-k8.vrp,22,22500,1022,1,1182.563265,1502,0.106967107,12,2406.759902,1,62.5
P-n22-k8.vrp,22,22500,1022,1,1224.231626,1405,0.10632156,12,2392.2351,1,62.5
P-n22-k8.vrp,22,22500,1022,1,1105.657998,2063,0.096976088,10,2181.961986,2,75
P-n22-k8.vrp,22,22500,1022,1,1109.721532,1915,0.095681663,10,2152.837419,2,75
P-n22-k8.vrp,22,22500,1022,1,1301.22812,1636,0.086908608,9,1955.44369,2,83.33333333
P-n22-k8.vrp,22,22500,1022,1,1238.91416,1569,0.093277909,10,2098.752957,2,75
P-n22-k8.vrp,22,22500,1022,1,1162.451349,1600,0.093155858,10,2096.006808,2,75
P-n22-k8.vrp,22,22500,1022,1,1176.94434,1661,0.086484555,9,1945.902488,2,83.33333333
P-n22-k8.vrp,22,22500,1022,1,1128.353695,1698,0.086560773,9,1947.617382,2,83.33333333
P-n22-k8.vrp,22,22500,1022,1,1104.693483,2112,0.090117739,9,2027.649138,2,83.33333333
P-n22-k8.vrp,22,22500,1022,1,1165.425042,1562,0.100122432,11,2252.75473,2,68.18181818
P-n22-k8.vrp,22,22500,1022,1,1111.79567,1840,0.087736893,9,1974.080093,2,83.33333333
P-n22-k8.vrp,22,22500,1022,1,1114.769363,1802,0.094703467,10,2130.828015,2,75
P-n22-k8.vrp,22,22500,1022,1,1161.833054,1655,0.100930421,11,2270.934467,2,68.18181818
P-n22-k8.vrp,22,22500,1022,1,1084.592384,2275,0.10603988,11,2385.897309,2,68.18181818
P-n22-k8.vrp,22,22500,1022,14,996.7423092,990,0.07958306,9,1790.61885,2,83.33333333
P-n22-k8.vrp,22,22500,1022,14,974.1700981,1012,0.07966124,9,1792.377901,2,83.33333333
P-n22-k8.vrp,22,22500,1022,14,995.6611082,1008,0.079737438,9,1794.09235,2,83.33333333
P-n22-k8.vrp,22,22500,1022,14,1006.429262,1004,0.072468988,8,1630.552224,2,93.75
P-n23-k8.vrp,23,313,13,1,1176.855303,1272,8.064191918,13,2524.09207,1,60.19230769
P-n23-k8.vrp,23,313,13,1,944.2130428,2704,7.320360786,10,2291.272926,2,78.25
P-n23-k8.vrp,23,313,13,1,1017.620633,2315,7.099238384,10,2222.061614,2,78.25
P-n23-k8.vrp,23,313,13,1,1005.327961,2719,6.828828663,9,2137.423371,2,86.94444444
P-n23-k8.vrp,23,313,13,1,1038.371647,1797,6.776004737,10,2120.889483,2,78.25
P-n23-k8.vrp,23,313,13,1,1050.160742,1430,7.069868392,11,2212.868807,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1110.882791,1335,7.031863535,11,2200.973287,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1083.329326,1427,7.08034994,11,2216.149531,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1097.164436,1423,7.08296562,11,2216.968239,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1048.122923,1486,6.580927738,10,2059.830382,2,78.25
P-n23-k8.vrp,23,313,13,1,1158.894871,1311,7.558436741,12,2365.7907,1,65.20833333
P-n23-k8.vrp,23,313,13,1,1160.42366,1296,8.073385202,13,2526.969568,1,60.19230769
P-n23-k8.vrp,23,313,13,1,1112.411581,1320,7.546811997,12,2362.152155,1,65.20833333
P-n23-k8.vrp,23,313,13,1,1138.022834,1315,7.553190644,12,2364.148672,1,65.20833333
P-n23-k8.vrp,23,313,13,1,1039.925969,1648,7.205339739,11,2255.271338,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1087.303086,1425,7.080557384,11,2216.214461,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1105.736431,1332,7.551984544,12,2363.771162,1,65.20833333
P-n23-k8.vrp,23,313,13,1,1101.431701,1316,8.064113447,13,2524.067509,1,60.19230769
P-n23-k8.vrp,23,313,13,1,1137.581687,1301,8.068041717,13,2525.297057,1,60.19230769
P-n23-k8.vrp,23,313,13,1,1088.998397,1367,7.568092053,12,2368.812812,1,65.20833333
P-n23-k8.vrp,23,313,13,1,1149.44378,1292,8.590686653,14,2688.884922,1,55.89285714
P-n23-k8.vrp,23,313,13,1,1159.510138,1307,7.556110818,12,2365.062686,1,65.20833333
P-n23-k8.vrp,23,313,13,1,1032.30747,1905,7.366709182,11,2305.779974,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1024.493557,2152,7.521615802,11,2354.265746,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1032.373616,1867,7.342452757,11,2298.187713,2,71.13636364
P-n23-k8.vrp,23,313,13,1,1054.220414,1425,7.592152679,12,2376.343788,1,65.20833333
P-n23-k8.vrp,23,313,13,1,1049.458078,1434,7.596123307,12,2377.586595,1,65.20833333
P-n23-k8.vrp,23,313,13,14,890.4224067,933,5.644662689,9,1766.779422,2,86.94444444
P-n23-k8.vrp,23,313,13,14,879.0162146,940,5.644871876,9,1766.844897,2,86.94444444
P-n40-k5.vrp,40,618,15,1,1588.374779,4894,5.334368688,13,3296.639849,3,33.95604396
P-n40-k5.vrp,40,618,15,1,2068.401337,2525,5.189325172,15,3207.002956,2,29.42857143
P-n40-k5.vrp,40,618,15,1,2089.442484,2772,3.946383124,10,2438.864771,4,44.14285714
P-n40-k5.vrp,40,618,15,1,2097.404415,2428,5.163424461,15,3190.996317,2,29.42857143
P-n40-k5.vrp,40,618,15,1,2070.44615,2416,5.419809384,16,3349.442199,2,27.58928571
P-n40-k5.vrp,40,618,15,1,2174.924622,2820,3.712728448,9,2294.466181,4,49.04761905
P-n40-k5.vrp,40,618,15,1,2182.821083,2368,7.283155448,23,4500.990067,1,19.19254658
P-n40-k5.vrp,40,618,15,1,2249.9112,2310,7.542458917,24,4661.23961,1,18.39285714
P-n40-k5.vrp,40,618,15,1,2019.317946,2637,4.154789967,11,2567.6602,3,40.12987013
P-n40-k5.vrp,40,618,15,1,2195.393976,2315,6.206894976,19,3835.861095,2,23.23308271
P-n40-k5.vrp,40,618,15,1,2193.675125,2360,6.486504838,20,4008.65999,2,22.07142857
P-n40-k5.vrp,40,618,15,1,2030.614981,2552,4.129420636,11,2551.981953,3,40.12987013
P-n40-k5.vrp,40,618,15,1,2070.394025,2476,5.173844823,15,3197.436101,2,29.42857143
P-n40-k5.vrp,40,618,15,1,1983.980959,2574,5.454572447,16,3370.925772,2,27.58928571
P-n40-k5.vrp,40,618,15,1,1833.056177,3382,3.299138467,7,2038.867573,5,63.06122449
P-n40-k5.vrp,40,618,15,1,1858.812727,2575,4.3697105,12,2700.481089,3,36.78571429
P-n40-k5.vrp,40,618,15,1,1692.037507,3604,4.405774091,11,2722.768388,3,40.12987013
P-n40-k5.vrp,40,618,15,1,1954.34236,2823,3.93731077,10,2433.258056,4,44.14285714
P-n40-k5.vrp,40,618,15,1,1724.666904,2988,3.681854414,9,2275.386028,4,49.04761905
P-n40-k5.vrp,40,618,15,1,1757.900658,2866,4.179408377,11,2582.874377,3,40.12987013
P-n40-k5.vrp,40,618,15,1,1922.276662,2876,3.683020015,9,2276.106369,4,49.04761905
P-n40-k5.vrp,40,618,15,1,1935.682992,2537,5.964198884,18,3685.87491,2,24.52380952
P-n40-k5.vrp,40,618,15,1,1721.578381,3079,3.9760917,10,2457.224671,4,44.14285714
P-n40-k5.vrp,40,618,15,1,2130.083667,2302,7.782556293,25,4809.619789,1,17.65714286
P-n40-k5.vrp,40,618,15,1,1967.410541,2480,5.686386785,17,3514.187033,2,25.96638655
P-n40-k5.vrp,40,618,15,1,1714.734878,3211,3.486770195,8,2154.823981,5,55.17857143
P-n40-k5.vrp,40,618,15,1,1716.993307,3135,3.993346629,10,2467.888217,4,44.14285714
P-n40-k5.vrp,40,618,15,1,1704.110535,3210,4.015179503,10,2481.380933,4,44.14285714
P-n40-k5.vrp,40,618,15,1,1775.763376,2747,5.471139668,16,3381.164315,2,27.58928571
P-n40-k5.vrp,40,618,15,1,1818.102703,2739,5.741938538,17,3548.518016,2,25.96638655
P-n40-k5.vrp,40,618,15,1,1912.25127,2534,6.489536244,20,4010.533399,2,22.07142857
P-n40-k5.vrp,40,618,15,1,1702.39477,3279,4.302556939,11,2658.980188,3,40.12987013
P-n40-k5.vrp,40,618,15,1,1970.536668,2375,5.652998042,17,3493.55279,2,25.96638655
P-n40-k5.vrp,40,618,15,1,1698.485256,3323,3.785311934,9,2339.322775,4,49.04761905
P-n40-k5.vrp,40,618,15,1,1846.90082,2649,5.452892226,16,3369.887396,2,27.58928571
P-n40-k5.vrp,40,618,15,1,1694.849531,3434,3.555173779,8,2197.097395,5,55.17857143
P-n40-k5.vrp,40,618,15,1,1802.070391,2792,4.163822388,11,2573.242236,3,40.12987013
P-n40-k5.vrp,40,618,15,1,1809.733231,2872,3.925790919,10,2426.138788,4,44.14285714
P-n40-k5.vrp,40,618,15,1,1776.89011,2966,3.949993759,10,2441.096143,4,44.14285714
P-n40-k5.vrp,40,618,15,1,1744.232512,2969,4.210154052,11,2601.875204,3,40.12987013
P-n40-k5.vrp,40,618,15,14,1397.807371,1317,2.017707868,5,1246.943462,8,88.28571429
P-n45-k5.vrp,45,692,15,1,1857.381985,5859,6.036291463,17,4177.113692,2,27.1372549
P-n45-k5.vrp,45,692,15,1,2388.27561,4006,4.168537928,11,2884.628246,4,41.93939394
P-n45-k5.vrp,45,692,15,1,2040.34634,3471,4.429075899,13,3064.920522,3,35.48717949
P-n45-k5.vrp,45,692,15,1,2037.550329,3478,4.667620504,14,3229.993388,3,32.95238095
P-n45-k5.vrp,45,692,15,1,2091.387109,3470,5.385393485,17,3726.692292,2,27.1372549
P-n45-k5.vrp,45,692,15,1,2123.014095,3381,4.65403562,14,3220.592649,3,32.95238095
P-n45-k5.vrp,45,692,15,1,2005.069617,3552,4.209527667,12,2912.993145,3,38.44444444
P-n45-k5.vrp,45,692,15,1,2033.672172,3551,4.45106885,13,3080.139644,3,35.48717949
P-n45-k5.vrp,45,692,15,1,2138.846436,3329,4.641683574,14,3212.045033,3,32.95238095
P-n45-k5.vrp,45,692,15,1,2132.140398,3317,4.874075761,15,3372.860427,3,30.75555556
P-n45-k5.vrp,45,692,15,1,2195.702583,3247,4.627597113,14,3202.297202,3,32.95238095
P-n45-k5.vrp,45,692,15,1,2121.884158,3382,5.128122032,16,3548.660446,2,28.83333333
P-n45-k5.vrp,45,692,15,1,2319.696695,3065,6.965902476,24,4820.404513,1,19.22222222
P-n45-k5.vrp,45,692,15,1,1982.161612,5700,4.826463741,12,3339.912909,3,38.44444444
P-n45-k5.vrp,45,692,15,1,2161.601737,3248,6.281080063,21,4346.507403,2,21.96825397
P-n45-k5.vrp,45,692,15,1,2171.54163,3173,5.313107472,17,3676.670371,2,27.1372549
P-n45-k5.vrp,45,692,15,1,2229.829483,3090,6.009956719,20,4158.890049,2,23.06666667
P-n45-k5.vrp,45,692,15,1,2320.446731,3071,5.545798074,18,3837.692268,2,25.62962963
P-n45-k5.vrp,45,692,15,1,2285.737398,3308,4.423455601,13,3061.031276,3,35.48717949
P-n45-k5.vrp,45,692,15,1,2256.801984,3422,4.451511318,13,3080.445832,3,35.48717949
P-n45-k5.vrp,45,692,15,1,2505.1321,3070,4.154769445,12,2875.100456,3,38.44444444
P-n45-k5.vrp,45,692,15,1,2534.096309,2875,4.340302411,13,3003.489268,3,35.48717949
P-n45-k5.vrp,45,692,15,1,2333.267084,3162,4.626289377,14,3201.392249,3,32.95238095
P-n45-k5.vrp,45,692,15,1,2402.148561,3017,4.596028008,14,3180.451382,3,32.95238095
P-n45-k5.vrp,45,692,15,1,2429.341244,2956,4.346001337,13,3007.432926,3,35.48717949
P-n45-k5.vrp,45,692,15,1,2322.4338,3226,4.405960628,13,3048.924755,3,35.48717949
P-n45-k5.vrp,45,692,15,1,2303.179208,3221,5.112242727,16,3537.671967,2,28.83333333
P-n45-k5.vrp,45,692,15,1,2473.401356,3081,4.152583755,12,2873.587959,3,38.44444444
P-n45-k5.vrp,45,692,15,1,2441.057526,3145,3.928618108,11,2718.603731,4,41.93939394
P-n45-k5.vrp,45,692,15,1,2394.302374,2722,5.931406615,20,4104.533378,2,23.06666667
P-n45-k5.vrp,45,692,15,1,2327.781685,2843,4.77015962,15,3300.950457,3,30.75555556
P-n45-k5.vrp,45,692,15,1,2289.148506,3244,4.879523664,15,3376.630375,3,30.75555556
P-n45-k5.vrp,45,692,15,1,2213.633304,4476,4.037854186,10,2794.195097,4,46.13333333
P-n45-k5.vrp,45,692,15,1,2178.05846,4103,4.161030115,11,2879.43284,4,41.93939394
P-n45-k5.vrp,45,692,15,1,2187.217313,4055,4.148705817,11,2870.904426,4,41.93939394
P-n45-k5.vrp,45,692,15,14,1757.846669,1603,1.945474076,5,1346.26806,9,92.26666667
P-n50-k7.vrp,50,951,19,1,2059.405629,6965,4.649790177,17,4421.950459,2,37.29411765
P-n50-k7.vrp,50,951,19,1,2559.463006,3232,5.478293556,26,5209.857172,1,24.38461538
P-n50-k7.vrp,50,951,19,1,2590.35253,3121,5.458749996,26,5191.271246,1,24.38461538
P-n50-k7.vrp,50,951,19,1,2627.4144,2991,6.298220278,31,5989.607485,1,20.4516129
P-n50-k7.vrp,50,951,19,1,2570.916115,3097,5.796211552,28,5512.197185,1,22.64285714
P-n50-k7.vrp,50,951,19,1,2541.568806,3109,5.622674606,27,5347.16355,1,23.48148148
P-n50-k7.vrp,50,951,19,1,2534.086553,3159,5.977169429,29,5684.288127,1,21.86206897
P-n50-k7.vrp,50,951,19,1,2583.803858,3084,5.967513198,29,5675.105051,1,21.86206897
P-n50-k7.vrp,50,951,19,1,2432.928612,3281,5.990381333,29,5696.852648,1,21.86206897
P-n50-k7.vrp,50,951,19,1,2371.861449,3387,6.005160662,29,5710.907789,1,21.86206897
P-n50-k7.vrp,50,951,19,1,2106.481797,4105,3.53675959,14,3363.45837,3,45.28571429
P-n50-k7.vrp,50,951,19,1,2660.385098,3102,5.635820249,27,5359.665056,1,23.48148148
P-n50-k7.vrp,50,951,19,1,2414.183387,4019,3.384079344,13,3218.259456,3,48.76923077
P-n50-k7.vrp,50,951,19,1,2117.540137,4102,3.537489165,14,3364.152196,3,45.28571429
P-n50-k7.vrp,50,951,19,1,2448.370479,3431,4.989126547,23,4744.659346,2,27.56521739
P-n50-k7.vrp,50,951,19,1,2518.3188,3136,6.487742692,32,6169.8433,1,19.8125
P-n50-k7.vrp,50,951,19,1,2093.198646,3952,4.19274894,18,3987.304242,2,35.22222222
P-n50-k7.vrp,50,951,19,1,2330.042661,3770,3.838711873,16,3650.614991,3,39.625
P-n50-k7.vrp,50,951,19,1,2075.498065,4112,3.361969794,13,3197.233274,3,48.76923077
P-n50-k7.vrp,50,951,19,1,2187.318137,3891,3.501699497,14,3330.116222,3,45.28571429
P-n50-k7.vrp,50,951,19,1,2095.606014,3845,3.653192328,15,3474.185904,3,42.26666667
P-n50-k7.vrp,50,951,19,1,2117.935189,3826,3.651943656,15,3472.998417,3,42.26666667
P-n50-k7.vrp,50,951,19,1,2241.498795,3444,4.27660921,19,4067.055359,2,33.36842105
P-n50-k7.vrp,50,951,19,1,2148.807114,3818,3.998959445,17,3803.010432,2,37.29411765
P-n50-k7.vrp,50,951,19,1,2252.183977,4670,3.328607282,12,3165.505525,4,52.83333333
P-n50-k7.vrp,50,951,19,1,2586.788776,3399,4.309625959,19,4098.454287,2,33.36842105
P-n50-k7.vrp,50,951,19,1,2594.420612,3079,5.967767835,29,5675.347212,1,21.86206897
P-n50-k7.vrp,50,951,19,1,2536.177607,3231,5.647668538,27,5370.93278,1,23.48148148
P-n50-k7.vrp,50,951,19,1,2578.08291,3214,5.476798844,26,5208.4357,1,24.38461538
P-n50-k7.vrp,50,951,19,1,2551.690534,3234,5.477757931,26,5209.347792,1,24.38461538
P-n50-k7.vrp,50,951,19,1,2523.36009,3255,4.961338728,23,4718.233131,2,27.56521739
P-n50-k7.vrp,50,951,19,1,2454.454235,3284,5.131410248,24,4879.971145,2,26.41666667
P-n50-k7.vrp,50,951,19,1,2631.80733,3050,5.793818567,28,5509.921458,1,22.64285714
P-n50-k7.vrp,50,951,19,1,2645.865882,2901,5.936662785,29,5645.766308,1,21.86206897
P-n50-k7.vrp,50,951,19,1,2413.299678,3337,5.309943283,25,5049.756062,2,25.36
P-n50-k7.vrp,50,951,19,1,2472.949687,3275,5.476693074,26,5208.335113,1,24.38461538
P-n50-k7.vrp,50,951,19,1,2434.031536,3341,5.140885058,24,4888.98169,2,26.41666667
P-n50-k7.vrp,50,951,19,1,2551.842443,3242,4.962108902,23,4718.965566,2,27.56521739
P-n50-k7.vrp,50,951,19,1,2529.481597,3383,4.816560827,22,4580.549347,2,28.81818182
P-n50-k7.vrp,50,951,19,1,2587.312449,3383,4.478775559,20,4259.315556,2,31.7
P-n50-k7.vrp,50,951,19,1,2630.402233,3052,5.966516363,29,5674.157061,1,21.86206897
P-n50-k7.vrp,50,951,19,1,2421.608614,3973,3.375318831,13,3209.928208,3,48.76923077
P-n50-k7.vrp,50,951,19,1,2489.681059,3625,3.310507554,13,3148.292684,3,48.76923077
P-n50-k7.vrp,50,951,19,1,2516.54885,3530,3.293834086,13,3132.436215,3,48.76923077
P-n50-k7.vrp,50,951,19,1,2477.538189,3625,3.653913741,15,3474.871968,3,42.26666667
P-n50-k7.vrp,50,951,19,1,2463.13453,3628,3.307872492,13,3145.78674,3,48.76923077
P-n50-k7.vrp,50,951,19,1,2358.458769,3619,3.810451815,16,3623.739676,3,39.625
P-n50-k7.vrp,50,951,19,1,2310.650741,3815,4.018239891,17,3821.346137,2,37.29411765
P-n50-k7.vrp,50,951,19,1,2459.023364,3651,3.657103821,15,3477.905734,3,42.26666667
P-n50-k7.vrp,50,951,19,1,2575.902771,3239,5.309338196,25,5049.180624,2,25.36
P-n50-k7.vrp,50,951,19,1,2504.143656,3530,3.982108105,17,3786.984808,2,37.29411765
P-n50-k7.vrp,50,951,19,1,2526.294766,3442,4.138776538,18,3935.976488,2,35.22222222
P-n50-k7.vrp,50,951,19,1,2551.003752,3433,4.312373753,19,4101.067439,2,33.36842105
P-n50-k7.vrp,50,951,19,1,2403.209095,3769,3.675053064,15,3494.975464,3,42.26666667
P-n50-k7.vrp,50,951,19,1,2454.217845,3679,3.489951091,14,3318.943488,3,45.28571429
P-n50-k7.vrp,50,951,19,1,2487.845032,3571,3.471375256,14,3301.277869,3,45.28571429
P-n50-k7.vrp,50,951,19,14,1787.431651,1662,1.776582022,7,1689.529503,7,90.57142857
P-n50-k8.vrp,50,951,19,1,2000.264652,6131,4.639569889,18,4412.230964,2,44.02777778
P-n50-k8.vrp,50,951,19,1,2390.337126,4444,3.298075125,12,3136.469444,4,66.04166667
P-n50-k8.vrp,50,951,19,1,2321.818155,4593,3.320980782,12,3158.252724,4,66.04166667
P-n50-k8.vrp,50,951,19,1,2406.407851,4303,3.270399283,12,3110.149719,4,66.04166667
P-n50-k8.vrp,50,951,19,1,2478.548912,3076,5.607981307,27,5333.190223,1,29.35185185
P-n50-k8.vrp,50,951,19,1,2405.537171,3499,3.618557149,15,3441.247849,3,52.83333333
P-n50-k8.vrp,50,951,19,1,2391.614711,3215,3.72956774,16,3546.818921,3,49.53125
P-n50-k8.vrp,50,951,19,1,2403.580598,3154,3.890661335,17,3700.01893,2,46.61764706
P-n50-k8.vrp,50,951,19,1,2382.698026,3248,3.907860851,17,3716.375669,2,46.61764706
P-n50-k8.vrp,50,951,19,1,2376.710422,3390,4.10943756,18,3908.075119,2,44.02777778
P-n50-k8.vrp,50,951,19,1,2408.91429,3052,5.766817005,28,5484.242972,1,28.30357143
P-n50-k8.vrp,50,951,19,1,2344.161276,3288,5.63603246,27,5359.866869,1,29.35185185
P-n50-k8.vrp,50,951,19,1,2629.821188,2976,5.77801165,28,5494.889079,1,28.30357143
P-n50-k8.vrp,50,951,19,1,2640.74579,2981,5.607957158,27,5333.167257,1,29.35185185
P-n50-k8.vrp,50,951,19,1,2496.280931,3003,4.905010377,23,4664.664869,2,34.45652174
P-n50-k8.vrp,50,951,19,1,2387.799893,3516,3.792400197,16,3606.572587,3,49.53125
P-n50-k8.vrp,50,951,19,1,2343.569234,3390,4.62271041,21,4396.1976,2,37.73809524
P-n50-k8.vrp,50,951,19,1,2357.244802,3299,4.605255144,21,4379.597642,2,37.73809524
P-n50-k8.vrp,50,951,19,1,2362.124138,3425,4.459903811,20,4241.368524,2,39.625
P-n50-k8.vrp,50,951,19,1,2596.497277,2988,6.638685785,33,6313.390181,1,24.01515152
P-n50-k8.vrp,50,951,19,1,2390.877364,3200,4.761022767,22,4527.732652,2,36.02272727
P-n50-k8.vrp,50,951,19,1,2325.572657,3901,3.348361725,13,3184.292001,3,60.96153846
P-n50-k8.vrp,50,951,19,1,2215.573384,3909,3.336511131,13,3173.022086,3,60.96153846
P-n50-k8.vrp,50,951,19,1,2306.682019,3605,3.801137535,16,3614.881796,3,49.53125
P-n50-k8.vrp,50,951,19,1,2158.917925,3622,3.441633436,14,3272.993397,3,56.60714286
P-n50-k8.vrp,50,951,19,1,2215.687048,3472,3.934422066,17,3741.635385,2,46.61764706
P-n50-k8.vrp,50,951,19,14,1844.331438,1757,2.320911439,10,2207.186778,5,79.25
P-n50-k8.vrp,50,951,19,14,1861.459943,1752,2.149517154,9,2044.190813,5,88.05555556
P-n50-k10.vrp,50,951,19,1,2006.286496,6346,4.513076257,17,4291.93552,2,55.94117647
P-n50-k10.vrp,50,951,19,1,2811.338383,3065,6.853760874,34,6517.926591,1,27.97058824
P-n50-k10.vrp,50,951,19,1,2485.289097,3918,3.544036619,14,3370.378824,3,67.92857143
P-n50-k10.vrp,50,951,19,1,2392.120707,3498,3.789146291,16,3603.478123,3,59.4375
P-n50-k10.vrp,50,951,19,1,2410.911821,3921,3.707967069,15,3526.276683,3,63.4
P-n50-k10.vrp,50,951,19,1,2599.814176,3380,4.479682711,20,4260.178259,2,47.55
P-n50-k10.vrp,50,951,19,1,2410.685548,4090,3.743480767,15,3560.050209,3,63.4
P-n50-k10.vrp,50,951,19,1,2280.285654,4210,4.097574576,17,3896.793422,2,55.94117647
P-n50-k10.vrp,50,951,19,1,2295.533088,4296,3.772636563,15,3587.777371,3,63.4
P-n50-k10.vrp,50,951,19,1,2285.182531,4443,3.629827924,14,3451.966356,3,67.92857143
P-n50-k10.vrp,50,951,19,1,2235.316826,4313,4.113703542,17,3912.132069,2,55.94117647
P-n50-k10.vrp,50,951,19,1,2159.066212,4510,3.628402468,14,3450.610747,3,67.92857143
P-n50-k10.vrp,50,951,19,1,2207.506777,4225,4.264225334,18,4055.278293,2,52.83333333
P-n50-k10.vrp,50,951,19,1,2214.036646,4045,4.572073909,20,4348.042288,2,47.55
P-n50-k10.vrp,50,951,19,1,2187.645837,4506,3.631077353,14,3453.154563,3,67.92857143
P-n50-k10.vrp,50,951,19,1,2208.833083,4335,3.770171893,15,3585.433471,3,63.4
P-n50-k10.vrp,50,951,19,1,2264.350602,4308,4.116223996,17,3914.52902,2,55.94117647
P-n50-k10.vrp,50,951,19,1,2261.022886,4157,4.256508599,18,4047.939678,2,52.83333333
P-n50-k10.vrp,50,951,19,1,2194.588441,4297,4.622678073,20,4396.166848,2,47.55
P-n50-k10.vrp,50,951,19,1,2268.69034,3971,4.390785247,19,4175.63677,2,50.05263158
P-n50-k10.vrp,50,951,19,1,2299.780745,3632,4.323316874,19,4111.474347,2,50.05263158
P-n50-k10.vrp,50,951,19,1,2356.555172,3575,4.835664516,22,4598.716955,2,43.22727273
P-n50-k10.vrp,50,951,19,1,2122.144004,4435,3.78053717,15,3595.290849,3,63.4
