Problem,Deliveries,Demand,Avg.Bags.Del,Time Window,Sol. Distance, Sol. Time,Sol. CostDel,Routes,Sol. Cost,Sol. Avg. Dels Route,Sol. Loading Factor
A-n48-k7,48,626,13.0,2,4298.85203005931,5223.0,5.877900459292236,13,3679.5656875169398,3,48.15384615384615
A-n48-k7,48,626,13.0,2,4326.433875389784,4974.0,6.065483647636749,14,3796.992763420605,3,44.714285714285715
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,A-n48-k7.vrp,n,5,obj0Min,4152.080936149751,obj0Max,4324.768378078741,obj1Min,5446.0,obj1Max,6696.0,obj2Min,5.696162779928455,obj2Max,6.7875295040407675
A-n48-k7,48,626,13.0,1,4239.3902465375895,5482.0,6.2115154294646935,14,3888.408658844898,3,44.714285714285715
A-n48-k7,48,626,13.0,1,4324.768378078741,5459.0,5.696162779928455,12,3565.797900235213,4,52.166666666666664
A-n48-k7,48,626,13.0,1,4290.3992685670255,5446.0,5.947566636457416,13,3723.1767144223422,3,48.15384615384615
A-n48-k7,48,626,13.0,1,4152.080936149751,6516.0,6.7875295040407675,15,4248.993469529521,3,41.733333333333334
A-n48-k7,48,626,13.0,1,4163.038201851997,6696.0,6.58510458405221,14,4122.275469616684,3,44.714285714285715
Front Sizes,A-n48-k7,5.0,11.0,4.0,9.0,9.0,4.0,6.0,6.0,2.0,5.0,1.0,2.0,2.0,2.0,
0,1,2,3,4,5,6,7,8,9,
Grand front ,14,A-n53-k7.vrp,n,3,obj0Min,4057.0374230103,obj0Max,4678.266960014767,obj1Min,3033.0,obj1Max,3484.0,obj2Min,3.471923545665253,obj2Max,3.7096046120380906
A-n53-k7,53,664,12.0,14,4678.266960014767,3050.0,3.471923545665253,7,2305.357234321728,7,94.85714285714286
A-n53-k7,53,664,12.0,14,4654.508225583693,3033.0,3.7096046120380906,8,2463.177462393292,6,83.0
A-n53-k7,53,664,12.0,14,4057.0374230103,3484.0,3.493182798934044,7,2319.473378492205,7,94.85714285714286
0,1,2,3,4,5,6,7,8,9,
Grand front ,13,A-n53-k7.vrp,n,3,obj0Min,3849.2704379826832,obj0Max,4230.756473410433,obj1Min,2688.0,obj1Max,3396.0,obj2Min,3.2849375111280437,obj2Max,3.526161297244334
A-n53-k7,53,664,12.0,13,3849.2704379826832,3396.0,3.430067230789117,7,2277.5646412439737,7,94.85714285714286
A-n53-k7,53,664,12.0,13,4230.756473410433,2691.0,3.2849375111280437,7,2181.198507389021,7,94.85714285714286
A-n53-k7,53,664,12.0,13,4203.17180658323,2688.0,3.526161297244334,8,2341.3711013702377,6,83.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,12,A-n53-k7.vrp,n,5,obj0Min,3856.057788724865,obj0Max,5174.979867277145,obj1Min,3439.0,obj1Max,3508.0,obj2Min,3.5016834788784448,obj2Max,3.715171139399913
A-n53-k7,53,664,12.0,12,4093.888670933186,3504.0,3.505700262799974,7,2327.7849744991827,7,94.85714285714286
A-n53-k7,53,664,12.0,12,3856.057788724865,3490.0,3.706564399519291,8,2461.1587612808094,6,83.0
A-n53-k7,53,664,12.0,12,4064.2549570537376,3508.0,3.5016834788784448,7,2325.1178299752873,7,94.85714285714286
A-n53-k7,53,664,12.0,12,5174.979867277145,3439.0,3.676615428420823,7,2441.2726444714262,7,94.85714285714286
A-n53-k7,53,664,12.0,12,3915.159286850788,3484.0,3.715171139399913,8,2466.8736365615423,6,83.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,11,A-n53-k7.vrp,n,3,obj0Min,3613.51873246906,obj0Max,3837.739273869768,obj1Min,3309.0,obj1Max,3398.0,obj2Min,3.428637793739101,obj2Max,3.633104957377831
A-n53-k7,53,664,12.0,11,3613.51873246906,3388.0,3.633104957377831,8,2412.38169169888,6,83.0
A-n53-k7,53,664,12.0,11,3721.5185449704427,3309.0,3.6283398640987077,8,2409.217669761542,6,83.0
A-n53-k7,53,664,12.0,11,3837.739273869768,3398.0,3.428637793739101,7,2276.615495042763,7,94.85714285714286
0,1,2,3,4,5,6,7,8,9,
Grand front ,10,A-n53-k7.vrp,n,8,obj0Min,3799.7657350937893,obj0Max,4083.350993341809,obj1Min,3453.0,obj1Max,3632.0,obj2Min,3.5186025093689635,obj2Max,4.180380408141526
A-n53-k7,53,664,12.0,10,4002.0917655639255,3632.0,3.5280794225466554,7,2342.644736570979,7,94.85714285714286
A-n53-k7,53,664,12.0,10,4026.997997642674,3588.0,3.5192150086207725,7,2336.758765724193,7,94.85714285714286
A-n53-k7,53,664,12.0,10,3977.9091373027322,3575.0,3.75363760401268,8,2492.41536906442,6,83.0
A-n53-k7,53,664,12.0,10,4053.6646133531035,3453.0,3.73023909602758,8,2476.878759762313,6,83.0
A-n53-k7,53,664,12.0,10,4031.4077916699034,3455.0,3.726919746423763,8,2474.6747116253787,6,83.0
A-n53-k7,53,664,12.0,10,3799.7657350937893,3456.0,4.180380408141526,10,2775.7725910059735,5,66.4
A-n53-k7,53,664,12.0,10,3977.1513941010635,3612.0,3.764648664322025,8,2499.7267131098247,6,83.0
A-n53-k7,53,664,12.0,10,4083.350993341809,3553.0,3.5186025093689635,7,2336.3520662209917,7,94.85714285714286
0,1,2,3,4,5,6,7,8,9,
Grand front ,9,A-n53-k7.vrp,n,10,obj0Min,3994.994926312076,obj0Max,5186.488246701179,obj1Min,3621.0,obj1Max,4120.0,obj2Min,3.7190619594753938,obj2Max,4.249808262066009
A-n53-k7,53,664,12.0,9,4185.513178329543,3848.0,4.119435304012886,9,2735.3050418645566,5,73.77777777777777
A-n53-k7,53,664,12.0,9,4165.331870357446,3877.0,3.8776262482406945,8,2574.7438288318212,6,83.0
A-n53-k7,53,664,12.0,9,4239.0024546667,3734.0,3.8475350710783194,8,2554.763287196004,6,83.0
A-n53-k7,53,664,12.0,9,5184.5432440686045,3694.0,4.002095722222932,8,2657.391559556027,6,83.0
A-n53-k7,53,664,12.0,9,5186.488246701179,3621.0,3.9804504892530694,8,2643.019124864038,6,83.0
A-n53-k7,53,664,12.0,9,5140.792188135299,3722.0,4.249808262066009,9,2821.87268601183,5,73.77777777777777
A-n53-k7,53,664,12.0,9,4409.035393945824,4028.0,3.7190619594753938,7,2469.4571410916615,7,94.85714285714286
A-n53-k7,53,664,12.0,9,3994.994926312076,4120.0,3.9208048288833024,8,2603.414406378513,6,83.0
A-n53-k7,53,664,12.0,9,4032.5223954247704,3986.0,3.8870559040130996,8,2581.0051202646982,6,83.0
A-n53-k7,53,664,12.0,9,4197.998602405837,3800.0,3.8601895127733177,8,2563.165836481483,6,83.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,8,A-n53-k7.vrp,n,11,obj0Min,3835.4291167711667,obj0Max,4316.768475099277,obj1Min,3718.0,obj1Max,4257.0,obj2Min,3.8564185415461076,obj2Max,4.376215783645012
A-n53-k7,53,664,12.0,8,4315.915528593406,3722.0,3.8574730675382956,8,2561.3621168454283,6,83.0
A-n53-k7,53,664,12.0,8,4034.0554679051265,3889.0,3.85810917130256,8,2561.7844897449,6,83.0
A-n53-k7,53,664,12.0,8,3835.4291167711667,4247.0,4.177929528105763,9,2774.145206662227,5,73.77777777777777
A-n53-k7,53,664,12.0,8,4010.31863538708,3983.0,4.376215783645012,10,2905.8072803402883,5,66.4
A-n53-k7,53,664,12.0,8,3974.1707302092545,4140.0,3.923159601557956,8,2604.9779754344827,6,83.0
A-n53-k7,53,664,12.0,8,3858.4800390251226,4190.0,4.164822536996897,9,2765.4421645659395,5,73.77777777777777
A-n53-k7,53,664,12.0,8,4127.727781170778,3840.0,4.106843599995454,9,2726.944150396981,5,73.77777777777777
A-n53-k7,53,664,12.0,8,4304.210547746914,3766.0,3.8686636055517902,8,2568.7926340863887,6,83.0
A-n53-k7,53,664,12.0,8,4154.334138301376,3815.0,4.104001647863345,9,2725.057094181261,5,73.77777777777777
A-n53-k7,53,664,12.0,8,4316.768475099277,3718.0,3.8564185415461076,8,2560.6619115866156,6,83.0
A-n53-k7,53,664,12.0,8,3968.9537508601443,4257.0,3.9574813085099954,8,2627.767588850637,6,83.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,7,A-n53-k7.vrp,n,3,obj0Min,3926.9888235316007,obj0Max,4661.500696325608,obj1Min,3661.0,obj1Max,3879.0,obj2Min,3.632299113897818,obj2Max,4.393969249201953
A-n53-k7,53,664,12.0,7,4661.500696325608,3661.0,4.393969249201953,10,2917.5955814700965,5,66.4
A-n53-k7,53,664,12.0,7,3926.9888235316007,3685.0,3.777797729447586,8,2508.457692353197,6,83.0
A-n53-k7,53,664,12.0,7,4171.338560924368,3879.0,3.632299113897818,7,2411.846611628151,7,94.85714285714286
0,1,2,3,4,5,6,7,8,9,
Grand front ,6,A-n53-k7.vrp,n,17,obj0Min,3948.8927709463987,obj0Max,4601.725969703653,obj1Min,3986.0,obj1Max,5079.0,obj2Min,4.234340268758023,obj2Max,5.090976076269294
A-n53-k7,53,664,12.0,6,4376.671750190107,4454.0,4.335648486102776,9,2878.870594772243,5,73.77777777777777
A-n53-k7,53,664,12.0,6,4347.283652075259,4470.0,4.335289438693985,9,2878.6321872928056,5,73.77777777777777
A-n53-k7,53,664,12.0,6,4091.870163692611,4755.0,4.623115676433788,10,3069.7488091520354,5,66.4
A-n53-k7,53,664,12.0,6,4235.9667918189,4584.0,5.090976076269294,12,3380.4081146428116,4,55.333333333333336
A-n53-k7,53,664,12.0,6,3948.8927709463987,5079.0,4.942500684037242,11,3281.820454200729,4,60.36363636363637
A-n53-k7,53,664,12.0,6,4086.4302138781973,4774.0,4.627880022626128,10,3072.912335023749,5,66.4
A-n53-k7,53,664,12.0,6,4080.0145607605346,4902.0,4.912291722302685,11,3261.7617036089828,4,60.36363636363637
A-n53-k7,53,664,12.0,6,4115.182491222284,4600.0,4.580536673905131,10,3041.476351473007,5,66.4
A-n53-k7,53,664,12.0,6,4601.725969703653,3986.0,4.234340268758023,9,2811.6019384553274,5,73.77777777777777
A-n53-k7,53,664,12.0,6,4564.884700542363,4088.0,4.258571551149784,9,2827.6915099634566,5,73.77777777777777
A-n53-k7,53,664,12.0,6,4522.231810249046,4045.0,4.732080002709546,11,3142.1011217991386,4,60.36363636363637
A-n53-k7,53,664,12.0,6,4115.483510163508,4624.0,4.3408306787486906,9,2882.3115706891303,5,73.77777777777777
A-n53-k7,53,664,12.0,6,4238.554898337979,4594.0,4.8474562094963005,11,3218.7109231055438,4,60.36363636363637
A-n53-k7,53,664,12.0,6,4267.380752768202,4473.0,4.816089680834156,11,3197.8835480738794,4,60.36363636363637
A-n53-k7,53,664,12.0,6,4466.319900748015,4099.0,4.244517211426985,9,2818.359428387518,5,73.77777777777777
A-n53-k7,53,664,12.0,6,4444.734874510574,4192.0,4.268725873972496,9,2834.433980317737,5,73.77777777777777
A-n53-k7,53,664,12.0,6,4435.423589068207,4077.0,4.4794345781942475,10,2974.3445599209804,5,66.4
0,1,2,3,4,5,6,7,8,9,
Grand front ,5,A-n53-k7.vrp,n,12,obj0Min,3889.573200578255,obj0Max,4527.599866092763,obj1Min,4412.0,obj1Max,4809.0,obj2Min,4.382966985583034,obj2Max,5.505629690168003
A-n53-k7,53,664,12.0,5,4439.859194475364,4587.0,4.386842659267497,9,2912.863525753618,5,73.77777777777777
A-n53-k7,53,664,12.0,5,4527.599866092763,4574.0,4.645375277609719,10,3084.529184332853,5,66.4
A-n53-k7,53,664,12.0,5,4405.898106214824,4594.0,4.382966985583034,9,2910.2900784271346,5,73.77777777777777
A-n53-k7,53,664,12.0,5,4269.463300468092,4575.0,4.6001915755342875,10,3054.5272061547666,5,66.4
A-n53-k7,53,664,12.0,5,4159.541913297075,4680.0,4.612449403397226,10,3062.666403855758,5,66.4
A-n53-k7,53,664,12.0,5,4005.0317434127833,4769.0,4.6120311957519515,10,3062.388713979296,5,66.4
A-n53-k7,53,664,12.0,5,3897.573202787064,4809.0,4.852132627599528,11,3221.8160647260866,4,60.36363636363637
A-n53-k7,53,664,12.0,5,4013.1462758252505,4451.0,5.505629690168003,14,3655.738114271554,3,47.42857142857143
A-n53-k7,53,664,12.0,5,3963.0494004919706,4547.0,4.784754186532471,11,3177.0767798575607,4,60.36363636363637
A-n53-k7,53,664,12.0,5,3889.573200578255,4758.0,5.082349494680205,12,3374.680064467656,4,55.333333333333336
A-n53-k7,53,664,12.0,5,3987.461302355263,4490.0,4.771887006589708,11,3168.532972375566,4,60.36363636363637
A-n53-k7,53,664,12.0,5,4062.3015135406617,4412.0,5.008568188379906,12,3325.6892770842574,4,55.333333333333336
0,1,2,3,4,5,6,7,8,9,
Grand front ,4,A-n53-k7.vrp,n,8,obj0Min,3874.4452047720247,obj0Max,4299.529863005099,obj1Min,4188.0,obj1Max,5100.0,obj2Min,4.602477400559634,obj2Max,5.429683868913143
A-n53-k7,53,664,12.0,4,3878.0127235861023,4866.0,5.112842603402973,12,3394.927488659574,4,55.333333333333336
A-n53-k7,53,664,12.0,4,3874.4452047720247,5100.0,5.429683868913143,13,3605.310088958327,4,51.07692307692307
A-n53-k7,53,664,12.0,4,4031.2475074740787,4974.0,4.92538547947962,11,3270.4559583744676,4,60.36363636363637
A-n53-k7,53,664,12.0,4,4299.529863005099,4565.0,4.602477400559634,10,3056.044993971597,5,66.4
A-n53-k7,53,664,12.0,4,4065.1695065736094,4668.0,5.086181976308904,12,3377.224832269112,4,55.333333333333336
A-n53-k7,53,664,12.0,4,4055.662429023153,4783.0,4.872157385836911,11,3235.112504195709,4,60.36363636363637
A-n53-k7,53,664,12.0,4,4119.047180172666,4188.0,4.704109216988256,11,3123.528520080202,4,60.36363636363637
A-n53-k7,53,664,12.0,4,4111.245829422028,4618.0,5.326228557292737,13,3536.6157620423774,4,51.07692307692307
0,1,2,3,4,5,6,7,8,9,
Grand front ,3,A-n53-k7.vrp,n,15,obj0Min,4060.465601615748,obj0Max,4592.912836446505,obj1Min,4555.0,obj1Max,6392.0,obj2Min,4.8981487979883145,obj2Max,6.470895294260607
A-n53-k7,53,664,12.0,3,4322.4417591324145,5795.0,5.4709724184013435,12,3632.7256858184924,4,55.333333333333336
A-n53-k7,53,664,12.0,3,4592.912836446505,4555.0,4.8981487979883145,11,3252.370801864241,4,60.36363636363637
A-n53-k7,53,664,12.0,3,4585.68518863379,4746.0,5.201393323900834,12,3453.7251670701535,4,55.333333333333336
A-n53-k7,53,664,12.0,3,4106.862889042294,6392.0,6.106781563280043,14,4054.9029580179485,3,47.42857142857143
A-n53-k7,53,664,12.0,3,4144.761396876925,5751.0,5.67339922204006,13,3767.1370834346,4,51.07692307692307
A-n53-k7,53,664,12.0,3,4060.465601615748,5988.0,6.470895294260607,16,4296.6744753890425,3,41.5
A-n53-k7,53,664,12.0,3,4151.130815016628,6261.0,5.581148050236364,12,3705.882305356946,4,55.333333333333336
A-n53-k7,53,664,12.0,3,4289.829697443827,5392.0,5.590828425603807,13,3712.310074600928,4,51.07692307692307
A-n53-k7,53,664,12.0,3,4422.867534282547,4914.0,4.976318526372076,11,3304.2755015110583,4,60.36363636363637
A-n53-k7,53,664,12.0,3,4387.723359990213,5068.0,5.263499447468155,12,3494.963633118855,4,55.333333333333336
A-n53-k7,53,664,12.0,3,4326.122587979597,5190.0,5.289392082520502,12,3512.156342793613,4,55.333333333333336
A-n53-k7,53,664,12.0,3,4568.6251671732325,4742.0,5.444170398432633,13,3614.9291445592685,4,51.07692307692307
A-n53-k7,53,664,12.0,3,4534.981258445539,4658.0,5.906916878370675,15,3922.192807238128,3,44.266666666666666
A-n53-k7,53,664,12.0,3,4431.733766162027,4899.0,4.973362726868912,11,3302.3128506409575,4,60.36363636363637
A-n53-k7,53,664,12.0,3,4447.907896682155,4857.0,5.210550036011766,12,3459.8052239118124,4,55.333333333333336
0,1,2,3,4,5,6,7,8,9,
Grand front ,2,A-n53-k7.vrp,n,17,obj0Min,4303.569728339999,obj0Max,4917.111304857011,obj1Min,4484.0,obj1Max,7236.0,obj2Min,5.396357629164008,obj2Max,7.104592758747421
A-n53-k7,53,664,12.0,2,4776.627638974456,5137.0,5.8467852918072465,14,3882.2654337600115,3,47.42857142857143
A-n53-k7,53,664,12.0,2,4651.665995631028,5404.0,5.9051881347723345,14,3921.0449214888304,3,47.42857142857143
A-n53-k7,53,664,12.0,2,4424.0511741105865,5862.0,5.756045161703221,13,3822.0139873709386,4,51.07692307692307
A-n53-k7,53,664,12.0,2,4446.2025121386605,5601.0,5.681333876385879,13,3772.4056939202237,4,51.07692307692307
A-n53-k7,53,664,12.0,2,4427.786120709649,5512.0,5.89826954235396,14,3916.4509761230292,3,47.42857142857143
A-n53-k7,53,664,12.0,2,4735.790876223739,5315.0,5.64621616343099,13,3749.087532518178,4,51.07692307692307
A-n53-k7,53,664,12.0,2,4917.111304857011,4484.0,5.427864491970286,13,3604.1020226682704,4,51.07692307692307
A-n53-k7,53,664,12.0,2,4771.639539973931,4615.0,5.9356654008689,15,3941.28182617695,3,44.266666666666666
A-n53-k7,53,664,12.0,2,4392.510729637228,5864.0,6.739041800252343,17,4474.723755367556,3,39.05882352941176
A-n53-k7,53,664,12.0,2,4746.597968232292,4924.0,6.5183011480168345,17,4328.151962283178,3,39.05882352941176
A-n53-k7,53,664,12.0,2,4904.1150920077025,5207.0,5.396357629164008,12,3583.1814657649015,4,55.333333333333336
A-n53-k7,53,664,12.0,2,4906.327819479348,4717.0,5.743133064576933,14,3813.4403548790838,3,47.42857142857143
A-n53-k7,53,664,12.0,2,4303.569728339999,7236.0,6.889635027433403,16,4574.71765821578,3,41.5
A-n53-k7,53,664,12.0,2,4379.912371432648,6960.0,7.0669423907494275,17,4692.44974745762,3,39.05882352941176
A-n53-k7,53,664,12.0,2,4371.364032549465,7090.0,7.104592758747421,17,4717.449591808288,3,39.05882352941176
A-n53-k7,53,664,12.0,2,4391.62005954011,7084.0,6.859366787599687,16,4554.6195469661925,3,41.5
A-n53-k7,53,664,12.0,2,4407.7952005714515,6918.0,6.565228973594668,15,4359.31203846686,3,44.266666666666666
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,A-n53-k7.vrp,n,14,obj0Min,4286.944355992536,obj0Max,5476.870011957722,obj1Min,5428.0,obj1Max,6635.0,obj2Min,6.265896793341025,obj2Max,9.26866534849255
A-n53-k7,53,664,12.0,1,4777.806081991854,5788.0,6.53705318011001,16,4340.603311593047,3,41.5
A-n53-k7,53,664,12.0,1,5476.870011957722,5428.0,9.26866534849255,27,6154.393791399054,1,24.592592592592595
A-n53-k7,53,664,12.0,1,5104.510587991466,5740.0,8.30907791987199,23,5517.227738795002,2,28.8695652173913
A-n53-k7,53,664,12.0,1,4981.818077169142,5756.0,7.304326378055405,19,4850.072715028789,2,34.94736842105263
A-n53-k7,53,664,12.0,1,5284.448670859993,5715.0,7.098313997726836,18,4713.280494490619,2,36.888888888888886
A-n53-k7,53,664,12.0,1,5366.608632820431,5432.0,7.027550015120467,18,4666.29321003999,2,36.888888888888886
A-n53-k7,53,664,12.0,1,5061.802532677309,5776.0,7.077456169161514,18,4699.430896323245,2,36.888888888888886
A-n53-k7,53,664,12.0,1,4798.1805855825,5726.0,8.497872181495712,24,5642.5871285131525,2,27.666666666666668
A-n53-k7,53,664,12.0,1,4777.627122181699,5825.0,6.3011782730350285,15,4183.982373295259,3,44.266666666666666
A-n53-k7,53,664,12.0,1,4286.944355992536,6508.0,6.420440496462541,15,4263.172489651127,3,44.266666666666666
A-n53-k7,53,664,12.0,1,4328.366779756958,6317.0,6.3702092066740414,15,4229.818913231564,3,44.266666666666666
A-n53-k7,53,664,12.0,1,4594.491203234531,6635.0,6.265896793341025,14,4160.55547077844,3,47.42857142857143
A-n53-k7,53,664,12.0,1,4357.164802766138,6247.0,6.354199219764515,15,4219.188281923638,3,44.266666666666666
A-n53-k7,53,664,12.0,1,4376.963115921451,5820.0,6.476061271931942,16,4300.10468456281,3,41.5
Front Sizes,A-n53-k7,14.0,17.0,15.0,8.0,12.0,17.0,3.0,11.0,10.0,8.0,3.0,5.0,3.0,3.0,
0,1,2,3,4,5,6,7,8,9,
Grand front ,14,A-n54-k7.vrp,n,3,obj0Min,4178.108758442071,obj0Max,5206.157739147108,obj1Min,3453.0,obj1Max,3536.0,obj2Min,3.503794805288075,obj2Max,4.149058976801512
A-n54-k7,54,669,12.0,14,4178.108758442071,3536.0,3.503794805288075,7,2344.038724737722,7,95.57142857142857
A-n54-k7,54,669,12.0,14,5206.157739147108,3453.0,4.149058976801512,9,2775.7204554802115,6,74.33333333333333
A-n54-k7,54,669,12.0,14,5204.284909967133,3454.0,3.658746389336554,7,2447.7013344661545,7,95.57142857142857
0,1,2,3,4,5,6,7,8,9,
Grand front ,13,A-n54-k7.vrp,n,3,obj0Min,4185.746949465173,obj0Max,5342.944072699495,obj1Min,3568.0,obj1Max,3571.0,obj2Min,3.5155940105940586,obj2Max,3.962218918543858
A-n54-k7,54,669,12.0,13,4185.746949465173,3571.0,3.5155940105940586,7,2351.932393087425,7,95.57142857142857
A-n54-k7,54,669,12.0,13,5342.944072699495,3568.0,3.962218918543858,8,2650.724456505841,6,83.625
A-n54-k7,54,669,12.0,13,5324.492977848063,3570.0,3.9595899527776135,8,2648.9656784082235,6,83.625
0,1,2,3,4,5,6,7,8,9,
Grand front ,12,A-n54-k7.vrp,n,3,obj0Min,4251.828544334511,obj0Max,5028.127223160979,obj1Min,3322.0,obj1Max,3627.0,obj2Min,3.543892286527859,obj2Max,4.073168966529237
A-n54-k7,54,669,12.0,12,5028.127223160979,3406.0,3.858730769969857,8,2581.4908851098344,6,83.625
A-n54-k7,54,669,12.0,12,4996.154176137259,3322.0,4.073168966529237,9,2724.9500386080595,6,74.33333333333333
A-n54-k7,54,669,12.0,12,4251.828544334511,3627.0,3.543892286527859,7,2370.8639396871376,7,95.57142857142857
0,1,2,3,4,5,6,7,8,9,
Grand front ,11,A-n54-k7.vrp,n,3,obj0Min,4009.477644174913,obj0Max,4036.6455671360072,obj1Min,3578.0,obj1Max,3607.0,obj2Min,3.491610659723338,obj2Max,3.4955289751397087
A-n54-k7,54,669,12.0,11,4009.477644174913,3607.0,3.4955289751397087,7,2338.5088843684653,7,95.57142857142857
A-n54-k7,54,669,12.0,11,4021.5670242788606,3593.0,3.4934579100756755,7,2337.123341840627,7,95.57142857142857
A-n54-k7,54,669,12.0,11,4036.6455671360072,3578.0,3.491610659723338,7,2335.887531354913,7,95.57142857142857
0,1,2,3,4,5,6,7,8,9,
Grand front ,10,A-n54-k7.vrp,n,5,obj0Min,4200.347681698351,obj0Max,4592.765983880573,obj1Min,3808.0,obj1Max,4017.0,obj2Min,3.720110045013494,obj2Max,3.8764911859810565
A-n54-k7,54,669,12.0,10,4200.347681698351,3913.0,3.86553165733738,8,2586.040678758707,6,83.625
A-n54-k7,54,669,12.0,10,4378.897767012913,3808.0,3.865367770912572,8,2585.9310387405108,6,83.625
A-n54-k7,54,669,12.0,10,4361.685746920399,3835.0,3.8704293458739714,8,2589.317232389687,6,83.625
A-n54-k7,54,669,12.0,10,4343.355584797667,3866.0,3.8764911859810565,8,2593.372603421327,6,83.625
A-n54-k7,54,669,12.0,10,4592.765983880573,4017.0,3.720110045013494,7,2488.7536201140274,7,95.57142857142857
0,1,2,3,4,5,6,7,8,9,
Grand front ,9,A-n54-k7.vrp,n,2,obj0Min,3902.6218871828887,obj0Max,3976.824092554926,obj1Min,3703.0,obj1Max,3724.0,obj2Min,3.756960778475931,obj2Max,3.7636598188773185
A-n54-k7,54,669,12.0,9,3976.824092554926,3703.0,3.7636598188773185,8,2517.888418828926,6,83.625
A-n54-k7,54,669,12.0,9,3902.6218871828887,3724.0,3.756960778475931,8,2513.406760800398,6,83.625
0,1,2,3,4,5,6,7,8,9,
Grand front ,8,A-n54-k7.vrp,n,6,obj0Min,3900.4867828166402,obj0Max,5189.686771131285,obj1Min,3900.0,obj1Max,4246.0,obj2Min,3.8801786491287036,obj2Max,4.711979124644029
A-n54-k7,54,669,12.0,8,5189.686771131285,3995.0,4.308211288822661,9,2882.1933522223603,6,74.33333333333333
A-n54-k7,54,669,12.0,8,4835.9662718010295,3900.0,4.708233264276115,11,3149.8080538007207,4,60.81818181818181
A-n54-k7,54,669,12.0,8,4773.624225528676,3949.0,4.711979124644029,11,3152.3140343868554,4,60.81818181818181
A-n54-k7,54,669,12.0,8,3900.4867828166402,4246.0,4.157783189222044,9,2781.556953589547,6,74.33333333333333
A-n54-k7,54,669,12.0,8,3957.598152383582,3996.0,4.093032860730761,9,2738.238983828879,6,74.33333333333333
A-n54-k7,54,669,12.0,8,3908.030053564979,4133.0,3.8801786491287036,8,2595.8395162671027,6,83.625
0,1,2,3,4,5,6,7,8,9,
Grand front ,7,A-n54-k7.vrp,n,10,obj0Min,4229.769211492252,obj0Max,4527.785595494835,obj1Min,3997.0,obj1Max,4792.0,obj2Min,3.9919325542968602,obj2Max,4.623741401710902
A-n54-k7,54,669,12.0,7,4264.4460975002,4565.0,4.316801484914086,9,2887.9401934075236,6,74.33333333333333
A-n54-k7,54,669,12.0,7,4426.984324440695,4080.0,4.200234926695906,9,2809.9571659595613,6,74.33333333333333
A-n54-k7,54,669,12.0,7,4365.8940700620415,3997.0,4.409879829891269,10,2950.209606197259,5,66.9
A-n54-k7,54,669,12.0,7,4464.70088637694,4063.0,4.201748884463531,9,2810.970003706102,6,74.33333333333333
