prob,winlen,dist,time,costDel,routes
P-n60-k10.vrp,1,3154.104958,4142,5.973042575,34
P-n60-k10.vrp,14,2405.660292,2230,2.376950841,12
P-n60-k10.vrp,14,2552.372108,2330,2.120482837,10
P-n60-k15.vrp,1,3091.19291,5032,4.388068404,22
P-n60-k15.vrp,1,3036.83614,4831,4.636252053,24
P-n60-k15.vrp,1,3025.542512,4782,4.771065674,25
P-n60-k15.vrp,1,2954.567648,5152,4.395136168,22
P-n60-k15.vrp,1,3039.782714,5059,4.532146894,23
P-n60-k15.vrp,1,3022.790034,5114,4.395473046,22
P-n60-k15.vrp,1,3239.641303,4026,6.106030011,35
P-n60-k15.vrp,1,3127.292965,4461,4.435708357,23
P-n60-k15.vrp,1,3052.520426,4733,4.909827945,26
P-n60-k15.vrp,1,3057.077,4727,4.909239867,26
P-n60-k15.vrp,1,3421.744883,3857,6.528874913,38
P-n60-k15.vrp,1,3464.710729,3819,6.381985146,37
P-n60-k15.vrp,1,3298.027188,4042,5.97025501,34
P-n60-k15.vrp,1,3304.615255,3912,6.237248664,36
P-n60-k15.vrp,1,3215.317444,3976,6.239322876,36
P-n60-k15.vrp,1,3348.044218,4201,5.280353769,29
P-n60-k15.vrp,1,3177.432472,4049,5.669805643,32
P-n60-k15.vrp,1,3412.280864,4041,5.981866721,34
P-n60-k15.vrp,1,3386.841138,3919,6.102346043,35
P-n60-k15.vrp,1,3277.586782,3975,6.100950312,35
P-n60-k15.vrp,1,3188.446975,4955,4.384522307,22
P-n60-k15.vrp,1,3316.453213,4116,5.55134482,31
P-n60-k15.vrp,1,2803.492639,5891,4.654504972,23
P-n60-k15.vrp,1,2773.737585,5763,4.918101673,25
P-n60-k15.vrp,1,2722.897279,6052,4.529963829,22
P-n60-k15.vrp,1,2803.329542,5886,4.798227122,24
P-n60-k15.vrp,1,2828.764968,5552,4.452703264,22
P-n60-k15.vrp,1,3398.735275,3903,7.113097026,42
P-n60-k15.vrp,1,2700.991429,6201,4.553982361,22
P-n60-k15.vrp,1,3410.024819,3895,6.968230074,41
P-n60-k15.vrp,1,2973.999853,4854,4.633825382,24
P-n60-k15.vrp,1,3076.957386,5028,4.530515004,23
P-n60-k15.vrp,1,3140.179455,4194,6.559260138,38
P-n60-k15.vrp,1,2832.507695,5248,4.254853087,21
P-n60-k15.vrp,1,2812.282415,5970,4.380103212,21
P-n60-k15.vrp,1,2883.255246,5209,4.253210638,21
P-n60-k15.vrp,1,2823.081694,5307,5.132011074,27
P-n60-k15.vrp,1,2828.364796,5341,4.849311006,25
P-n60-k15.vrp,1,2916.051885,4720,5.0380759,27
P-n60-k15.vrp,1,2850.136402,5063,4.947148112,26
P-n60-k15.vrp,1,2892.459739,4767,4.89931022,26
P-n60-k15.vrp,1,2786.759521,5313,4.984700938,26
P-n60-k15.vrp,1,2968.047279,4426,4.991588652,27
P-n60-k15.vrp,1,2887.579816,4261,5.098806736,28
P-n60-k15.vrp,1,2963.26236,4564,5.015433594,27
P-n60-k15.vrp,1,2831.7198,5298,5.56517744,30
P-n60-k15.vrp,1,2818.180534,5773,4.490588291,22
P-n60-k15.vrp,1,2872.632824,5093,4.520897743,23
P-n60-k15.vrp,1,2870.799286,5239,4.691078939,24
P-n60-k15.vrp,1,2816.78785,5693,4.620956066,23
P-n60-k15.vrp,1,2839.036562,5075,4.948119293,26
P-n60-k15.vrp,1,3010.093243,4207,5.101923201,28
P-n60-k15.vrp,1,2838.211405,4619,5.156852499,28
P-n60-k15.vrp,1,3007.958063,4199,5.389533592,30
P-n60-k15.vrp,1,3640.403625,3846,5.971011662,34
P-n60-k15.vrp,14,2620.555618,2509,3.026812176,16
P-n60-k15.vrp,14,2500.862679,2454,3.29400435,18
P-n65-k10.vrp,1,3134.351334,9079,5.691976297,29
P-n65-k10.vrp,1,3201.019843,6553,4.207645055,21
P-n65-k10.vrp,1,3417.423775,6330,3.653682183,17
P-n65-k10.vrp,1,3535.827927,4780,4.083422369,22
P-n65-k10.vrp,1,3468.461488,4613,4.184093514,23
P-n65-k10.vrp,1,3489.281819,4832,3.952949937,21
P-n65-k10.vrp,1,3464.447232,4818,4.351878857,24
P-n65-k10.vrp,1,3245.043505,5682,4.06896644,21
P-n65-k10.vrp,1,3563.947718,4503,5.520575786,33
P-n65-k10.vrp,1,3652.605233,4387,5.913662684,36
P-n65-k10.vrp,1,3619.505119,4265,6.025005824,37
P-n65-k10.vrp,1,3620.284945,4134,6.003587644,37
P-n65-k10.vrp,1,3261.110328,5219,3.994544634,21
P-n65-k10.vrp,1,3571.178144,4461,4.438086828,25
P-n65-k10.vrp,1,3737.573656,4459,4.991875404,29
P-n65-k10.vrp,1,3737.611463,4434,5.122313816,30
P-n65-k10.vrp,1,3720.47653,4241,5.358076911,32
P-n65-k10.vrp,1,3677.959139,4355,5.910845955,36
P-n65-k10.vrp,1,3289.21379,4859,3.669104195,19
P-n65-k10.vrp,1,3282.598668,4872,3.805138674,20
P-n65-k10.vrp,1,3529.778228,4604,4.726648115,27
P-n65-k10.vrp,1,3350.249478,4642,4.446578498,25
P-n65-k10.vrp,1,3542.884285,4587,4.590580362,26
P-n65-k10.vrp,1,3546.158026,4576,4.723626324,27
P-n65-k10.vrp,1,3658.933378,4425,5.247822154,31
P-n65-k10.vrp,1,3523.249105,4532,5.117818003,30
P-n65-k10.vrp,1,3900.776876,4100,6.832150037,43
P-n65-k10.vrp,1,3221.849873,5971,3.979619717,20
P-n65-k10.vrp,1,3168.997529,6671,4.089395169,20
P-n65-k10.vrp,1,3190.190408,6587,4.07764748,20
P-n65-k10.vrp,1,3158.603126,6291,4.295124336,22
P-n65-k10.vrp,1,3269.164524,6571,3.948065832,19
P-n65-k10.vrp,14,2763.488005,2530,2.160236338,11
P-n65-k10.vrp,14,2905.527361,2653,2.059513291,10
P-n65-k10.vrp,14,2931.737543,2635,2.059075712,10
P-n65-k10.vrp,14,2956.96884,2615,2.058216041,10
P-n70-k10.vrp,1,3411.406867,9454,4.991572432,26
P-n70-k10.vrp,1,3680.912353,6148,3.887484193,21
P-n70-k10.vrp,1,3715.03326,5739,3.953129392,22
P-n70-k10.vrp,1,3505.113008,6543,3.93198646,21
P-n70-k10.vrp,1,3487.733416,6297,4.017871142,22
P-n70-k10.vrp,1,3586.04031,6124,4.000279297,22
P-n70-k10.vrp,1,3632.51363,6190,3.7646642,20
P-n70-k10.vrp,1,3896.393374,5618,4.450478313,26
P-n70-k10.vrp,1,3559.84386,5768,4.068622796,23
P-n70-k10.vrp,1,3616.897565,5212,4.488634437,27
P-n70-k10.vrp,1,3638.445992,5185,4.986061067,31
P-n70-k10.vrp,1,3507.379496,5746,4.310406246,25
P-n70-k10.vrp,1,3583.56533,5635,4.17538244,24
P-n70-k10.vrp,1,3579.924001,5672,4.43050351,26
P-n70-k10.vrp,1,3939.15996,5024,5.737762159,37
P-n70-k10.vrp,1,3930.548076,5140,6.129378618,40
P-n70-k10.vrp,1,3995.656199,4892,6.222309044,41
P-n70-k10.vrp,1,3598.149221,5702,4.061982832,23
P-n70-k10.vrp,1,3599.448063,5615,4.798275265,29
P-n70-k10.vrp,1,4108.404776,4652,7.070132033,48
P-n70-k10.vrp,1,3995.339506,4663,6.437208471,43
P-n70-k10.vrp,1,3982.408224,4880,6.344205455,42
P-n70-k10.vrp,1,3520.156373,5987,4.223349806,24
P-n70-k10.vrp,1,3547.10636,6090,4.116535753,23
P-n70-k10.vrp,1,3482.482233,5798,4.441013268,26
P-n70-k10.vrp,1,3558.668067,5687,4.305989462,25
P-n70-k10.vrp,1,3517.50046,5700,4.429206058,26
P-n70-k10.vrp,1,3535.38135,5647,4.672535886,28
P-n70-k10.vrp,1,3885.767651,5123,6.497513187,43
P-n70-k10.vrp,1,3861.416728,5139,6.247970874,41
P-n70-k10.vrp,1,4155.376645,4647,6.823746434,46
P-n70-k10.vrp,1,4208.329625,4631,6.950932648,47
P-n70-k10.vrp,1,3620.27287,6901,3.622065442,18
P-n70-k10.vrp,1,4018.873984,4891,5.849511238,38
P-n70-k10.vrp,1,3698.622049,5910,3.852809429,21
P-n70-k10.vrp,1,3993.783553,5110,5.505919783,35
P-n70-k10.vrp,1,4045.04589,4927,5.607517417,36
P-n70-k10.vrp,1,4134.476973,4730,5.335669311,34
P-n70-k10.vrp,1,3700.378605,5791,3.959744324,22
P-n70-k10.vrp,1,4011.423128,4941,6.106273043,40
P-n70-k10.vrp,1,3692.427164,6071,3.8767814,21
P-n70-k10.vrp,1,3984.540388,5600,4.455591185,26
P-n70-k10.vrp,1,4013.353741,5099,4.881464119,30
P-n70-k10.vrp,1,4000.832739,5079,5.252016322,33
P-n70-k10.vrp,1,3978.541282,5131,5.133045948,32
P-n70-k10.vrp,1,4042.911127,5004,5.119436864,32
P-n70-k10.vrp,1,4019.883306,5073,5.25279996,33
P-n70-k10.vrp,1,3744.534849,5683,4.072132961,23
P-n70-k10.vrp,1,3776.501758,5673,3.823648672,21
P-n70-k10.vrp,1,4153.173327,4722,5.960640731,39
P-n70-k10.vrp,1,3688.776609,5958,3.984148411,22
P-n70-k10.vrp,1,3638.26064,5691,4.063881565,23
P-n70-k10.vrp,1,3763.567767,5647,3.94344054,22
P-n70-k10.vrp,1,3952.252053,4985,5.857892986,38
P-n70-k10.vrp,1,4046.495787,4750,5.705590257,37
P-n70-k10.vrp,1,3951.860403,4892,6.343311247,42
P-n70-k10.vrp,1,3738.607147,5721,3.702678626,20
P-n70-k10.vrp,1,3873.792257,5627,4.32493046,25
P-n70-k10.vrp,1,3654.181526,6031,3.992185254,22
P-n70-k10.vrp,1,3717.53872,5721,3.82570604,21
P-n70-k10.vrp,1,4015.404308,5445,4.434731382,26
P-n70-k10.vrp,1,4005.450182,5063,5.374895408,34
P-n70-k10.vrp,1,4027.79156,5020,5.620145935,36
P-n70-k10.vrp,1,4341.973398,4671,5.96969603,39
P-n70-k10.vrp,14,2956.841238,2737,2.054341527,11
P-n70-k10.vrp,14,2955.731499,2758,2.182346219,12
P-n76-k4.vrp,1,3659.661971,10789,5.142214407,27
P-n76-k4.vrp,1,4296.075841,7574,3.643285098,18
P-n76-k4.vrp,1,4424.620968,7278,3.971613382,21
P-n76-k4.vrp,1,4279.048232,7713,3.66220575,18
P-n76-k4.vrp,1,4105.096904,8155,3.832328693,19
P-n76-k4.vrp,1,4542.624273,7545,3.780415718,19
P-n76-k4.vrp,1,4102.972165,8378,3.864844387,19
P-n76-k4.vrp,1,4512.908995,6740,4.862177678,29
P-n76-k4.vrp,1,4616.101029,6453,5.189650895,32
P-n76-k4.vrp,1,4578.22947,6178,5.266314405,33
P-n76-k4.vrp,1,4340.604961,7860,3.568805557,17
P-n76-k4.vrp,1,4271.397381,7941,3.574745963,17
P-n76-k4.vrp,1,4068.197605,8443,3.991626921,20
P-n76-k4.vrp,1,4027.924579,8629,3.895210539,19
P-n76-k4.vrp,1,4206.366845,8413,3.638376042,17
P-n76-k4.vrp,1,4177.372158,7927,3.925331776,20
P-n76-k4.vrp,1,4319.924822,7525,3.878615252,20
P-n76-k4.vrp,1,4314.262126,7373,3.976076737,21
P-n76-k4.vrp,1,4197.095551,7876,3.679076378,18
P-n76-k4.vrp,1,4370.161049,5710,6.742895046,46
P-n76-k4.vrp,1,4270.257741,6101,6.671422402,45
P-n76-k4.vrp,1,4430.368219,5846,6.647766189,45
P-n76-k4.vrp,1,4813.158194,5297,7.682213716,54
P-n76-k4.vrp,1,4374.317711,6516,4.937679745,30
P-n76-k4.vrp,1,4242.135174,6457,5.639098105,36
P-n76-k4.vrp,1,4168.607621,6158,5.709184085,37
P-n76-k4.vrp,1,4480.661444,6754,4.861464361,29
P-n76-k4.vrp,1,4430.739415,7070,4.061874275,22
P-n76-k4.vrp,1,4523.034637,6460,5.062459716,31
P-n76-k4.vrp,1,4343.772189,6445,5.525822101,35
P-n76-k4.vrp,1,4271.613953,7083,4.170365713,23
P-n76-k4.vrp,1,4229.297009,6923,4.263510081,24
P-n76-k4.vrp,1,4216.195408,6802,4.725582744,28
P-n76-k4.vrp,1,4455.623134,5700,6.38805565,43
P-n76-k4.vrp,1,4481.927948,5702,6.270370652,42
P-n76-k4.vrp,1,4362.60236,6098,6.318199763,42
P-n76-k4.vrp,1,4529.620631,5404,7.43311262,52
P-n76-k4.vrp,1,4693.428958,5370,7.321943686,51
P-n76-k4.vrp,1,4764.705846,5365,7.688028287,54
P-n76-k4.vrp,1,4269.146554,6760,4.603731779,27
P-n76-k4.vrp,1,4423.529225,6267,5.38632912,34
P-n76-k4.vrp,1,4421.947335,6085,5.479741817,35
P-n76-k4.vrp,1,4589.766115,5565,6.74047114,46
P-n76-k4.vrp,1,4461.687462,5533,7.085496652,49
P-n76-k4.vrp,1,4445.036174,5697,6.747411461,46
P-n76-k4.vrp,1,4563.3481,5607,6.864598041,47
P-n76-k4.vrp,1,4561.890221,5649,6.870631346,47
P-n76-k4.vrp,1,4453.691365,5612,6.976159743,48
P-n76-k4.vrp,1,4113.326135,7027,5.350923136,33
P-n76-k4.vrp,1,4181.694022,6579,5.170863783,32
P-n76-k4.vrp,1,4728.144283,5554,6.630493315,45
P-n76-k4.vrp,1,4720.344113,5502,6.742434209,46
P-n76-k4.vrp,1,4341.509407,5923,7.132372874,49
P-n76-k4.vrp,1,5016.491803,5364,7.348775323,51
P-n76-k4.vrp,1,4395.980224,5920,6.054493905,40
P-n76-k4.vrp,1,4204.222079,6927,4.38218034,25
P-n76-k4.vrp,1,4356.836842,6759,5.092045389,31
P-n76-k4.vrp,1,4499.697983,6745,4.741543009,28
P-n76-k4.vrp,1,4239.946938,6844,4.493309231,26
P-n76-k4.vrp,1,4130.112824,6729,6.390779472,42
P-n76-k4.vrp,1,4375.319458,5994,6.183806728,41
P-n76-k4.vrp,1,4276.888508,6064,6.426096741,43
P-n76-k4.vrp,1,4412.770423,5899,6.052854941,40
P-n76-k4.vrp,1,4364.356721,6005,6.785652299,46
P-n76-k4.vrp,1,4647.316966,5838,6.064029388,40
P-n76-k4.vrp,1,4154.927506,7000,4.629125013,27
P-n76-k4.vrp,1,4116.36119,6775,4.953529516,30
P-n76-k4.vrp,1,4469.371637,6080,5.603311203,36
P-n76-k4.vrp,1,4366.391679,6027,6.54858345,44
P-n76-k4.vrp,1,4499.510014,5970,5.830236563,38
P-n76-k4.vrp,1,4341.020626,6449,5.52617259,35
P-n76-k4.vrp,1,4356.133024,6315,5.507820795,35
P-n76-k4.vrp,1,3982.405605,7254,4.050396962,22
P-n76-k4.vrp,1,4112.055585,6920,5.575594211,35
P-n76-k4.vrp,1,3880.405761,7528,4.081823661,22
P-n76-k4.vrp,1,4072.172451,7130,4.16014969,23
P-n76-k4.vrp,1,4036.124668,7070,4.388729169,25
P-n76-k4.vrp,1,4008.011899,7210,4.286610991,24
P-n76-k4.vrp,1,3980.271146,7215,4.164730003,23
P-n76-k4.vrp,1,4505.779015,5665,6.627695121,45
P-n76-k4.vrp,14,4484.222975,2806,1.277019126,4
P-n76-k4.vrp,14,3224.549251,2823,1.171460603,4
P-n76-k5.vrp,1,3616.340002,11420,6.1928972,35
P-n76-k5.vrp,1,4349.230656,5833,5.556788847,36
P-n76-k5.vrp,1,4198.395619,6016,5.570683495,36
P-n76-k5.vrp,1,4255.164567,6041,4.136403412,24
P-n76-k5.vrp,1,4300.643266,5972,4.250421746,25
P-n76-k5.vrp,1,4761.086465,5184,6.939770613,48
P-n76-k5.vrp,1,4013.042614,6473,3.457570371,18
P-n76-k5.vrp,1,3973.554661,6644,3.71972573,20
P-n76-k5.vrp,1,4616.254722,5287,6.942450002,48
P-n76-k5.vrp,1,4715.641943,5184,7.416810929,52
P-n76-k5.vrp,1,4718.200199,5177,7.295769372,51
P-n76-k5.vrp,1,3934.866669,6655,3.597785484,19
P-n76-k5.vrp,1,4022.312289,6069,3.639597168,20
P-n76-k5.vrp,1,4094.153479,6066,3.645319617,20
P-n76-k5.vrp,1,4263.338956,6011,4.373174969,26
P-n76-k5.vrp,1,4787.162006,5155,8.14010114,58
P-n76-k5.vrp,1,4597.817639,5305,7.063742422,49
P-n76-k5.vrp,1,4287.212365,5514,6.105867923,41
P-n76-k5.vrp,1,4403.024385,5534,5.998499892,40
P-n76-k5.vrp,1,4229.135766,5652,6.000886279,40
P-n76-k5.vrp,1,4342.857031,5911,4.966506065,31
P-n76-k5.vrp,1,4305.887581,5933,4.966560738,31
P-n76-k5.vrp,1,4559.088848,5307,6.459540612,44
P-n76-k5.vrp,1,4635.562148,5215,6.57284514,45
P-n76-k5.vrp,1,4620.967658,5231,6.573939308,45
P-n76-k5.vrp,1,4419.542648,5427,6.465166048,44
P-n76-k5.vrp,1,4456.408895,5452,6.111290206,41
P-n76-k5.vrp,1,4353.541542,5906,5.44762783,35
P-n76-k5.vrp,1,4602.595215,5289,6.701102375,46
P-n76-k5.vrp,1,4274.052331,5938,5.685970764,37
P-n76-k5.vrp,1,4319.498845,5875,5.680631499,37
P-n76-k5.vrp,1,4551.877187,5315,7.061268058,49
P-n76-k5.vrp,1,4493.370951,5325,7.057715837,49
P-n76-k5.vrp,1,4215.308278,5946,4.720228056,29
P-n76-k5.vrp,1,4201.893111,6029,4.73124743,29
P-n76-k5.vrp,1,4363.874837,5747,5.064496595,32
P-n76-k5.vrp,1,4413.280427,5599,5.407737397,35
P-n76-k5.vrp,1,4376.806483,5641,5.531001729,36
P-n76-k5.vrp,1,4460.756902,5547,5.764888972,38
P-n76-k5.vrp,1,4444.703061,5508,5.878028048,39
P-n76-k5.vrp,1,4477.500694,5280,7.169990895,50
P-n76-k5.vrp,1,4163.011627,5814,6.379671818,43
P-n76-k5.vrp,1,4266.300941,5635,6.602754553,45
P-n76-k5.vrp,1,3767.01944,7264,5.235734072,32
P-n76-k5.vrp,1,4213.007639,5807,6.38293394,43
P-n76-k5.vrp,1,3822.329799,7040,4.726695445,28
P-n76-k5.vrp,1,3948.329957,6261,5.585157335,36
P-n76-k5.vrp,1,3855.852451,7106,4.619013737,27
P-n76-k5.vrp,1,3689.661263,7414,4.890388833,29
P-n76-k5.vrp,1,3858.694816,6538,5.618084526,36
P-n76-k5.vrp,1,4453.108927,5272,7.407194827,52
P-n76-k5.vrp,1,3866.603277,6839,5.061724768,31
P-n76-k5.vrp,1,4376.189932,5381,7.296344738,51
P-n76-k5.vrp,1,4230.467964,5418,6.688097325,46
P-n76-k5.vrp,1,4518.665286,5221,7.285105453,51
P-n76-k5.vrp,1,3922.293273,6784,4.697733367,28
P-n76-k5.vrp,1,3814.940581,7257,4.637645196,27
P-n76-k5.vrp,1,3854.20215,6996,4.843212355,29
P-n76-k5.vrp,1,3785.515967,7232,4.871924757,29
P-n76-k5.vrp,1,3775.014844,7224,4.990085584,30
P-n76-k5.vrp,1,3881.374382,6796,4.816217597,29
P-n76-k5.vrp,1,4390.53041,5345,7.051827022,49
P-n76-k5.vrp,1,3860.513668,6847,4.821906231,29
P-n76-k5.vrp,1,3917.757954,6754,4.933414722,30
P-n76-k5.vrp,1,3789.20327,7152,4.860510838,29
P-n76-k5.vrp,1,3953.454773,5983,5.665069068,37
P-n76-k5.vrp,1,3985.21913,6316,5.476151494,35
P-n76-k5.vrp,1,4026.48471,5847,5.891861225,39
P-n76-k5.vrp,1,3913.265743,7637,4.341093909,24
P-n76-k5.vrp,1,3793.466313,7362,4.410729882,25
P-n76-k5.vrp,1,3618.378467,7459,4.530168827,26
P-n76-k5.vrp,1,3720.134123,7409,4.411331153,25
P-n76-k5.vrp,1,4336.073151,5778,5.90829953,39
P-n76-k5.vrp,1,4305.448481,5833,5.793502546,38
P-n76-k5.vrp,1,3907.292156,6869,4.468440749,26
P-n76-k5.vrp,1,4360.262007,5410,6.818292269,47
P-n76-k5.vrp,1,4396.534719,5479,6.591051732,45
P-n76-k5.vrp,1,4482.116143,5349,6.338861869,43
P-n76-k5.vrp,1,4419.671152,5378,6.337757716,43
P-n76-k5.vrp,1,3890.54875,7005,4.607180501,27
P-n76-k5.vrp,1,3889.350927,7008,4.727752242,28
P-n76-k5.vrp,1,4337.957849,5813,5.67312395,37
P-n76-k5.vrp,14,4375.012806,2798,1.747416788,8
P-n76-k5.vrp,14,3372.417336,2943,1.321974214,5
P-n76-k5.vrp,14,3237.700434,2843,1.415990433,6
